Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight,Brand
Marks and Spencer Vanilla Fudge Chocolate Bar 36g,£1.98,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/0/204-1600679057.jpg,images/Marks and Spencer Vanilla Fudge Chocolate Bar 36g204.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Marks and Spencer Turkish Delight Chocolate Bar 48g,£1.95,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/1/210-1595334316.JPG,images/Marks and Spencer Turkish Delight Chocolate Bar 48g210.JPG,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Marks and Spencer Swiss Chocolate Milk 125g Bar,£3.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/2/127-1600954493.jpg,images/Marks and Spencer Swiss Chocolate Milk 125g Bar127.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Maltesers Funsize 9 x 19.5g,£4.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/9/9/998-1583490518.jpg,images/Maltesers Funsize 9 x 19.5g998.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Cadbury Dairy Milk With Caramel 120g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/9/9/9932-1566310783.jpg,images/Cadbury Dairy Milk With Caramel 120g9932.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Mars Celebrations 380g,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/9/9/991-1566310783.jpg,images/Mars Celebrations 380g991.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Galaxy Milk Chocolate 110g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/9/8/982-1566310783.jpg,images/Galaxy Milk Chocolate 110g982.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Bendicks Mint Collection 200g,£7.15,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/9/6/968-1599748017.jpeg,images/Bendicks Mint Collection 200g968.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Black Magic Classic Favourites 174g,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/8/7/8738-1566310783.jpg,images/Black Magic Classic Favourites 174g8738.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Terrys Chocolate Orange Original Milk 12 x 157G,£52.54,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/7/5/7575-1581003712.jpg,images/Terrys Chocolate Orange Original Milk 12 x 157G7575.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=2,,,
Retail Pack Cadbury Dairy Milk 60x18g Bars,£18.07,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/6/9/6946-1581007239.jpg,images/Retail Pack Cadbury Dairy Milk 60x18g Bars6946.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Cadbury Chocolate Eclairs 420g carton,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/6/5/6549-1600260288.jpg,images/Cadbury Chocolate Eclairs 420g carton6549.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Willies Cacao 72% Dark Venezuelan 80g,£4.09,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/3/13513-1566310783.jpg,images/Willies Cacao 72% Dark Venezuelan 80g13513.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Cadbury Dairy Milk Chocolate For Kids 6 Pack,£2.35,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/0/1/01-1581003748.jpg,images/Cadbury Dairy Milk Chocolate For Kids 6 Pack1.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Milky Way 14 Chocolate Funsize 227g,£4.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1001-1601969866.jpeg,images/Milky Way 14 Chocolate Funsize 227g1001.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Mars Bar Duo 78.8g,£1.90,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1002-1591880056.jpg,images/Mars Bar Duo 78.8g1002.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Nestle Whips Vanilla Flavour 3 Pack,£2.90,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/10114-1581003806.jpg,images/Nestle Whips Vanilla Flavour 3 Pack10114.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Milky Way Chocolate 6 Pack,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1016-1568733336.jpg,images/Milky Way Chocolate 6 Pack1016.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Galaxy Minstrels Large Bag 125g,£3.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1017-1593003186.jpg,images/Galaxy Minstrels Large Bag 125g1017.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Aero Chocolate Peppermint 90g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1018-1599729181.jpeg,images/Aero Chocolate Peppermint 90g1018.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=3,,,
Aero Milk Chocolate 90g Bar,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1019-1604938539.jpg,images/Aero Milk Chocolate 90g Bar1019.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Retail Pack Milky Way Bar 21.5g x 56 Pack,£16.71,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/10196-1566310783.jpg,images/Retail Pack Milky Way Bar 21.5g x 56 Pack10196.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle After Eight 300g,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1024-1599830833.jpeg,images/Nestle After Eight 300g1024.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Kit Kat 4 Finger 41.5g,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1031-1566310783.jpg,images/Nestle Kit Kat 4 Finger 41.5g1031.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Kit Kat 4 Finger 8 Pack,£4.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1033-1566310783.jpg,images/Nestle Kit Kat 4 Finger 8 Pack1033.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Milkybar Block 90g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1039-1601476406.jpeg,images/Nestle Milkybar Block 90g1039.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Aero Bubbles Peppermint Chocolate 102g Bag,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/104-1566310783.jpg,images/Aero Bubbles Peppermint Chocolate 102g Bag104.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Milkybar 6 x 12g Pack,£2.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1040-1566310783.jpg,images/Nestle Milkybar 6 x 12g Pack1040.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Rolo Chocolate Single Pack,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1049-1566310783.jpg,images/Nestle Rolo Chocolate Single Pack1049.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Retail Pack Snickers Duo Box of 32 x 83.4g Bars,£23.09,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/10497-1566310783.jpg,images/Retail Pack Snickers Duo Box of 32 x 83.4g Bars10497.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=4,,,
Nestle Rolo Chocolate 4 Pack,£2.78,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1050-1566310783.jpg,images/Nestle Rolo Chocolate 4 Pack1050.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Smarties 4 Pack 4x38g,£2.73,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1053-1566310783.jpg,images/Nestle Smarties 4 Pack 4x38g1053.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Toffee Crisp Single,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1057-1566310783.jpg,images/Nestle Toffee Crisp Single1057.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Yorkie 46g,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1059-1556710356.jpg,images/Nestle Yorkie 46g1059.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
M&Ms Chocolate 125g Bag,£3.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/106-1598613162.jpg,images/M&Ms Chocolate 125g Bag106.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Topic 4 Pack,£2.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1009-1566310783.jpg,images/Topic 4 Pack1009.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Dairy Box 360g,£10.45,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1028-1599748950.jpeg,images/Nestle Dairy Box 360g1028.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Kit Kat Chunky 40g,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1035-1566310783.jpg,images/Nestle Kit Kat Chunky 40g1035.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Kit Kat Chunky Milk 4 Pack,£2.73,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1036-1608617525.jpg,images/Nestle Kit Kat Chunky Milk 4 Pack1036.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Nestle Munchies 52g,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1043-1566310783.jpg,images/Nestle Munchies 52g1043.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=5,,,
Marks and Spencer Belgian Milk Chocolate Coated Peanuts 125g,£2.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/10477-1604326701.jpg,images/Marks and Spencer Belgian Milk Chocolate Coated Peanuts 125g10477.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Snickers 4 Pack,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1073-1593784228.jpg,images/Snickers 4 Pack1073.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Snickers Duo 83.4g,£1.80,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1074-1566310783.jpg,images/Snickers Duo 83.4g1074.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Terrys Milk Chocolate Orange 157G,£4.93,,https://www.britstore.co.uk/skin/frontend/BritStore/default/images/promoproduct.png,images/Terrys Milk Chocolate Orange 157G1080.png,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Twix Twin Finger 4 Pack,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1089-1566310783.jpg,images/Twix Twin Finger 4 Pack1089.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Retail Pack Galaxy Cookie Crumble 24x40g pack,£16.07,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/10962-1566310783.jpg,images/Retail Pack Galaxy Cookie Crumble 24x40g pack10962.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Elizabeth Shaw Mint Crisp Dark Chocolate 175g,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/0/1097-1598024202.jpg,images/Elizabeth Shaw Mint Crisp Dark Chocolate 175g1097.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Bounty Milk Chocolate 4 x 57g,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/1100-1566310783.jpg,images/Bounty Milk Chocolate 4 x 57g1100.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Cadbury Caramel Nibbles 120g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11004-1566310783.jpg,images/Cadbury Caramel Nibbles 120g11004.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Retail Pack Cadbury Freddo 60 standard bars,£17.05,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11007-1566310783.jpg,images/Retail Pack Cadbury Freddo 60 standard bars11007.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=6,,,
Frys Chocolate Cream Box of 48,£32.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11008-1566310783.jpg,images/Frys Chocolate Cream Box of 4811008.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Frys Peppermint Cream Box of 48,£32.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11009-1566310783.jpg,images/Frys Peppermint Cream Box of 4811009.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack M&Ms Chocolate (Brown Bag) 24x45g,£16.05,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11010-1598613367.jpg,images/Retail Pack M&Ms Chocolate (Brown Bag) 24x45g11010.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack Galaxy Cookie Crumble 114g x 24,£39.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11020-1566310783.jpg,images/Retail Pack Galaxy Cookie Crumble 114g x 2411020.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack M&M Peanut (Yellow Bag) 24x45g,£16.36,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11054-1598613349.jpg,images/Retail Pack M&M Peanut (Yellow Bag) 24x45g11054.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack M&Ms Crispy (Blue Bag) 36gx24,£16.36,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11055-1598613331.jpg,images/Retail Pack M&Ms Crispy (Blue Bag) 36gx2411055.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack Cadbury Freddo Caramel 60 standard bars,£17.05,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11081-1566310783.jpg,images/Retail Pack Cadbury Freddo Caramel 60 standard bars11081.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Galaxy Caramel 135g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11083-1566310783.jpg,images/Galaxy Caramel 135g11083.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Retail Pack Galaxy Caramel 24 x 48g,£17.07,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11084-1566310783.jpg,images/Retail Pack Galaxy Caramel 24 x 48g11084.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Galaxy Milk Chocolate 42g,£1.21,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11086-1566310783.jpg,images/Galaxy Milk Chocolate 42g11086.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=7,,,
Milka Alpine Milk Chocolate Bar 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11089-1599215203.jpg,images/Milka Alpine Milk Chocolate Bar 100g11089.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=8,,,
Cadbury Bournville Classic Dark Chocolate 100gx18,£26.94,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/1/1/11098-1566310783.jpg,images/Cadbury Bournville Classic Dark Chocolate 100gx1811098.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=8,,,
