Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight,Brand
Booja Booja Dairy Free Champagne Truffles 138g,£14.29,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29127-1566310783.jpg,images/Booja Booja Dairy Free Champagne Truffles 138g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=22,,,
Booja Booja Dairy Free Around Midnight Espresso Chocolate Truffles 104g,£9.34,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29130-1566310783.jpg,images/Booja Booja Dairy Free Around Midnight Espresso Chocolate Truffles 104g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Booja Booja Dairy Free Champagne Chocolate Truffles Artists Collection 185g,£28.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29131-1597754480.jpg,images/Booja Booja Dairy Free Champagne Chocolate Truffles Artists Collection 185g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Booja Booja Dairy Free Gourmet Selection 230g,£21.99,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29132-1583222555.jpg,images/Booja Booja Dairy Free Gourmet Selection 230g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Booja Booja Dairy Free Hazelnut Crunch Artists Collection 185g,£28.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29133-1597754490.jpg,images/Booja Booja Dairy Free Hazelnut Crunch Artists Collection 185g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Cadbury Chocolate Eclairs 166g,£2.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/2915-1556639094.jpg,images/Cadbury Chocolate Eclairs 166g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Nestle Toffee Crisp 4 Pack,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29308-1566310783.jpg,images/Nestle Toffee Crisp 4 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Snickers Bar 7 Pack,£4.13,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/29597-1566310783.jpg,images/Snickers Bar 7 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Retail Pack Bounty Plain Chocolate 24 X 57g Box,£15.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/2/9/2990-1566310783.jpg,images/Retail Pack Bounty Plain Chocolate 24 X 57g Box.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
M&Ms Peanut Large Pouch 268g,£3.60,,https://www.britstore.co.uk/skin/frontend/BritStore/default/images/promoproduct.png,images/M&Ms Peanut Large Pouch 268g.png,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Tesco Milk Chocolate Buttons 70g,£0.95,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/0/30636-1566310783.jpeg,images/Tesco Milk Chocolate Buttons 70g.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=23,,,
Marks and Spencer Classic Walnut Whip 3 pack,£2.92,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/0/3094-1596791182.jpg,images/Marks and Spencer Classic Walnut Whip 3 pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Green And Blacks 37% Milk Chocolate With Sea Salt 90g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/1/31126-1566310783.jpg,images/Green And Blacks 37% Milk Chocolate With Sea Salt 90g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Cadbury Giant Buttons 40g,£1.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/1/31127-1566310783.jpg,images/Cadbury Giant Buttons 40g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Cadbury Freddo Caramel 6 Pack,£2.35,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/1/31849-1572506681.jpg,images/Cadbury Freddo Caramel 6 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Cloetta Plopp 158g,£4.17,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/1/31859-1566310783.jpg,images/Cloetta Plopp 158g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Cloetta Kex 156g,£4.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/1/31860-1566310783.jpg,images/Cloetta Kex 156g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Retail Pack Cadbury Dairy Milk 17x200g,£40.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/2/32135-1566310783.jpg,images/Retail Pack Cadbury Dairy Milk 17x200g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Nestle Milkybar Single Medium,£1.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/2/32305-1566310783.jpg,images/Nestle Milkybar Single Medium.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Mars Single 51g,£1.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/2/3266-1566310783.jpg,images/Mars Single 51g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Milky Way Crispy Rolls 5 Pack,£2.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/2/32676-1566310783.jpg,images/Milky Way Crispy Rolls 5 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=24,,,
Twix 9 Twin Packs,£3.85,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/3/33449-1569935155.jpeg,images/Twix 9 Twin Packs.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Maltesers Teasers Block 150g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/3/33669-1566310783.jpg,images/Maltesers Teasers Block 150g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Retail Pack Maltesers Teasers Bar 24x35g,£16.07,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/3/33712-1594125960.jpg,images/Retail Pack Maltesers Teasers Bar 24x35g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Maltesers Teasers Bar 35g,£1.18,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/3/33741-1566310783.jpg,images/Maltesers Teasers Bar 35g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 24x47g,£17.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/4/34133-1566310783.jpg,images/Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 24x47g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
M&Ms Peanut 140g Bag,£3.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/4/342-1566310783.jpg,images/M&Ms Peanut 140g Bag.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Retail Pack Cadbury Dairy Milk with Oreo 15x120g,£25.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/4/34368-1566310783.jpg,images/Retail Pack Cadbury Dairy Milk with Oreo 15x120g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Hersheys Cookies and Creme Bar 40g,£1.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/4/34534-1577955615.jpg,images/Hersheys Cookies and Creme Bar 40g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Retail Pack Lindt Lindor Milk Chocolate 8x100g,£16.49,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35229-1566310783.jpg,images/Retail Pack Lindt Lindor Milk Chocolate 8x100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Mars Bites Pouch 119g,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35499-1566310783.jpg,images/Mars Bites Pouch 119g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=25,,,
Lindt Excellence Natural Vanilla White Chocolate 100g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35536-1581005307.jpg,images/Lindt Excellence Natural Vanilla White Chocolate 100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Creation Creme Brulee 150g,£3.84,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35537-1581005324.jpg,images/Lindt Creation Creme Brulee 150g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Nestle Kit Kat 2 Finger Milk Chocolate 14 Pack,£4.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36342-1598338955.jpg,images/Nestle Kit Kat 2 Finger Milk Chocolate 14 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Salted Caramel Bar 100G,£3.01,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36469-1581005341.jpg,images/Lindt Hello Salted Caramel Bar 100G.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Caramel Brownie 100g,£3.01,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36470-1581005361.jpg,images/Lindt Hello Caramel Brownie 100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Nestle Toffee Crisp Biscuits 9 x 31g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36689-1608206849.jpeg,images/Nestle Toffee Crisp Biscuits 9 x 31g.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Thank You Assorted Chocolate Pralines 45g,£6.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36936-1566310783.jpg,images/Lindt Hello Thank You Assorted Chocolate Pralines 45g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Retail Pack Nestle Kit Kat 4 Finger 24 Pack,£15.99,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/3700-1563801521.jpg,images/Retail Pack Nestle Kit Kat 4 Finger 24 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Sainsburys Milk Chocolate Eclairs 200g,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37378-1583760978.jpg,images/Sainsburys Milk Chocolate Eclairs 200g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Marks and Spencer Cherry Liqueurs 250g,£4.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37609-1571223944.JPG,images/Marks and Spencer Cherry Liqueurs 250g.JPG,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Retail Pack Rolo Pouch 12x126g,£20.19,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37756-1566310783.jpg,images/Retail Pack Rolo Pouch 12x126g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Boost Bars 48 x 48g Box,£27.31,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37782-1566310783.jpg,images/Cadbury Boost Bars 48 x 48g Box.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Dairy Milk with Daim 120g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38030-1566310783.jpg,images/Cadbury Dairy Milk with Daim 120g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Cadbury Starbar Box of 32,£20.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3822-1566310783.jpg,images/Retail Pack Cadbury Starbar Box of 32.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Milky Way Magic Stars 36 X 33g Bags,£22.59,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3832-1566310783.jpg,images/Retail Pack Milky Way Magic Stars 36 X 33g Bags.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Chomp Chocolate Bar 60 standards size bars,£16.27,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3836-1566310783.jpg,images/Cadbury Chomp Chocolate Bar 60 standards size bars.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Galaxy Honeycomb Crisp 114g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38395-1566310783.jpg,images/Galaxy Honeycomb Crisp 114g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Galaxy Honeycomb Crisp 24x114g,£39.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38823-1566310783.jpg,images/Retail Pack Galaxy Honeycomb Crisp 24x114g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Kinder 8 Chocolate Bars 100g,£2.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39182-1566310783.jpg,images/Kinder 8 Chocolate Bars 100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Kinder Chocolate 5 Pack 105g,£2.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39184-1566310783.jpg,images/Kinder Chocolate 5 Pack 105g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Green and Blacks Organic 60% Dark Chocolate Toffee 90g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39302-1582123800.jpg,images/Green and Blacks Organic 60% Dark Chocolate Toffee 90g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Giant Buttons 10 x 119g,£21.51,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39429-1566310783.jpg,images/Retail Pack Cadbury Giant Buttons 10 x 119g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Nestle Kit Kat Chunky Peanut Butter 24x42g,£16.36,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39593-1566310783.jpg,images/Retail Pack Nestle Kit Kat Chunky Peanut Butter 24x42g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Dairy Milk with Daim 15x120g,£25.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39616-1566310783.jpg,images/Retail Pack Cadbury Dairy Milk with Daim 15x120g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 13x180g,£35.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39619-1566310783.jpg,images/Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 13x180g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Sainsburys Belgian Fairtrade Dark Chocolate Taste the Difference 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39821-1566310783.jpg,images/Sainsburys Belgian Fairtrade Dark Chocolate Taste the Difference 100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Sainsburys Swiss Dark Chocolate Taste the Difference 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39830-1566310783.jpg,images/Sainsburys Swiss Dark Chocolate Taste the Difference 100g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Revels Pouch 112g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/400-1597233050.jpg,images/Revels Pouch 112g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Milk Chocolate Coated Raisins 200g,£1.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40213-1566310783.jpg,images/Tesco Milk Chocolate Coated Raisins 200g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Milk Chocolate Peanut 200G,£1.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40214-1566310783.jpg,images/Tesco Milk Chocolate Peanut 200G.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Dreamy Caramel 6 x 40g,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40215-1566310783.jpg,images/Tesco Dreamy Caramel 6 x 40g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Tesco Nutty Nougat Caramel 6 Pack,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40216-1566310783.jpg,images/Tesco Nutty Nougat Caramel 6 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Tesco Cosmic Whip Bars 8 Pack,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40221-1566310783.jpeg,images/Tesco Cosmic Whip Bars 8 Pack.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Reeses Giant Peanut Butter Cup Bar 120G,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40234-1581004429.jpg,images/Reeses Giant Peanut Butter Cup Bar 120G.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Peanut (Yellow) Big Bag 24x70g,£20.45,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40484-1598613315.jpg,images/Retail Pack M&Ms Peanut (Yellow) Big Bag 24x70g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Peanut (Yellow) 12x165g,£25.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40485-1598613297.jpg,images/Retail Pack M&Ms Peanut (Yellow) 12x165g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Chocolate Bag (Brown) 12x165g,£26.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40486-1598613254.jpg,images/Retail Pack M&Ms Chocolate Bag (Brown) 12x165g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Crispy (Blue) 12x141g,£25.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40487-1598613279.jpg,images/Retail Pack M&Ms Crispy (Blue) 12x141g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack Nestle Kit Kat 4 Finger Dark 24 Pack,£16.49,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/4069-1581003828.jpg,images/Retail Pack Nestle Kit Kat 4 Finger Dark 24 Pack.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Marks and Spencer Liquid Salted Caramels 120g,£8.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40717-1602662240.jpg,images/Marks and Spencer Liquid Salted Caramels 120g.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
